Sexo;Edad;Tipo_Persona;Calidad_Juridica
NA;0;MORAL;OFENDIDO
Femenino;60;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Masculino;34;FISICA;OFENDIDO
Masculino;50;FISICA;VICTIMA Y DENUNCIANTE
Masculino;35;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;32;FISICA;OFENDIDO
NA;0;MORAL;VICTIMA
Femenino;45;FISICA;OFENDIDO
Masculino;44;FISICA;OFENDIDO Y DENUNCIANTE
Femenino;56;FISICA;VICTIMA Y DENUNCIANTE
Femenino;33;FISICA;VICTIMA
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;44;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;59;FISICA;OFENDIDO
Masculino;58;FISICA;VICTIMA Y DENUNCIANTE
NA;0;NA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Masculino;39;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;CADAVER
Femenino;46;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;50;FISICA;VICTIMA Y DENUNCIANTE
Masculino;54;FISICA;OFENDIDO
Masculino;35;FISICA;OFENDIDO
Masculino;49;FISICA;VICTIMA Y DENUNCIANTE
Masculino;24;FISICA;CADAVER
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Femenino;48;FISICA;OFENDIDO
Masculino;34;FISICA;OFENDIDO Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;34;FISICA;VICTIMA Y DENUNCIANTE
Masculino;26;FISICA;VICTIMA Y DENUNCIANTE
Masculino;22;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
NA;0;MORAL;OFENDIDO
Femenino;37;FISICA;VICTIMA Y DENUNCIANTE
Femenino;28;FISICA;VICTIMA Y DENUNCIANTE
Femenino;14;FISICA;VICTIMA
Masculino;41;FISICA;VICTIMA Y DENUNCIANTE
Femenino;37;FISICA;VICTIMA Y DENUNCIANTE
Femenino;42;FISICA;VICTIMA Y DENUNCIANTE
Femenino;52;FISICA;VICTIMA Y DENUNCIANTE
Femenino;25;FISICA;VICTIMA Y DENUNCIANTE
Femenino;37;FISICA;VICTIMA Y DENUNCIANTE
Femenino;35;FISICA;VICTIMA Y DENUNCIANTE
Femenino;20;FISICA;VICTIMA Y DENUNCIANTE
Femenino;27;FISICA;VICTIMA Y DENUNCIANTE
Femenino;40;FISICA;VICTIMA
Femenino;21;FISICA;VICTIMA Y DENUNCIANTE
Masculino;42;FISICA;VICTIMA
Masculino;19;FISICA;VICTIMA Y DENUNCIANTE
Femenino;50;FISICA;VICTIMA Y DENUNCIANTE
Femenino;30;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;18;FISICA;VICTIMA
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;31;FISICA;VICTIMA Y DENUNCIANTE
Femenino;20;FISICA;VICTIMA Y DENUNCIANTE
Femenino;26;FISICA;VICTIMA
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;50;FISICA;VICTIMA Y DENUNCIANTE
Femenino;7;FISICA;VICTIMA
Femenino;12;FISICA;VICTIMA
Femenino;17;FISICA;VICTIMA
Femenino;44;FISICA;VICTIMA Y DENUNCIANTE
Femenino;33;FISICA;VICTIMA Y DENUNCIANTE
Femenino;49;FISICA;VICTIMA Y DENUNCIANTE
Femenino;48;FISICA;VICTIMA Y DENUNCIANTE
Masculino;58;FISICA;VICTIMA Y DENUNCIANTE
Masculino;27;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;OFENDIDO
Masculino;0;FISICA;OFENDIDO
NA;0;MORAL;AGRAVIADO
Femenino;22;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;OFENDIDO
Masculino;19;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;OFENDIDO
NA;0;MORAL;OFENDIDO
Femenino;23;FISICA;VICTIMA
Masculino;59;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;OFENDIDO
Masculino;39;FISICA;VICTIMA Y DENUNCIANTE
Masculino;20;FISICA;OFENDIDO
NA;0;NA;VICTIMA
Femenino;21;FISICA;CADAVER
NA;0;MORAL;VICTIMA
Femenino;22;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;VICTIMA
Femenino;46;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA
Masculino;0;FISICA;OFENDIDO
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;OFENDIDO
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Masculino;0;FISICA;OFENDIDO
Masculino;0;FISICA;OFENDIDO
Masculino;0;FISICA;OFENDIDO
NA;0;MORAL;VICTIMA
Masculino;0;FISICA;OFENDIDO
Femenino;42;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;OFENDIDO
Masculino;20;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Femenino;44;FISICA;VICTIMA Y DENUNCIANTE
Femenino;51;FISICA;OFENDIDO
Masculino;0;FISICA;OFENDIDO
Masculino;0;FISICA;OFENDIDO
Masculino;0;FISICA;OFENDIDO
Masculino;32;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
NA;0;MORAL;OFENDIDO
Femenino;0;FISICA;OFENDIDO
NA;0;MORAL;OFENDIDO
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;OFENDIDO
NA;0;MORAL;AGRAVIADO
NA;0;MORAL;AGRAVIADO
NA;0;MORAL;OFENDIDO
NA;0;MORAL;AGRAVIADO
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;OFENDIDO
NA;0;MORAL;VICTIMA
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;45;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
NA;0;MORAL;OFENDIDO
Femenino;0;FISICA;VICTIMA
Masculino;0;FISICA;OFENDIDO
NA;0;MORAL;OFENDIDO
Masculino;0;FISICA;OFENDIDO
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;37;FISICA;OFENDIDO
Masculino;39;FISICA;VICTIMA Y DENUNCIANTE
Masculino;34;FISICA;OFENDIDO Y DENUNCIANTE
Masculino;18;FISICA;VICTIMA Y DENUNCIANTE
Femenino;65;FISICA;CADAVER
Masculino;20;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;OFENDIDO
NA;0;MORAL;OFENDIDO
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;OFENDIDO
Masculino;0;FISICA;OFENDIDO
Masculino;0;FISICA;OFENDIDO
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;62;FISICA;OFENDIDO
NA;0;MORAL;OFENDIDO
NA;0;MORAL;VICTIMA
NA;0;NA;AGRAVIADO
Femenino;40;FISICA;VICTIMA Y DENUNCIANTE
Femenino;34;FISICA;VICTIMA Y DENUNCIANTE
Femenino;44;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;44;FISICA;VICTIMA Y DENUNCIANTE
Femenino;76;FISICA;VICTIMA Y DENUNCIANTE
Femenino;55;FISICA;VICTIMA Y DENUNCIANTE
Masculino;44;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;OFENDIDO
Masculino;0;FISICA;OFENDIDO
NA;0;MORAL;VICTIMA
Femenino;43;FISICA;VICTIMA Y DENUNCIANTE
Femenino;57;FISICA;VICTIMA Y DENUNCIANTE
Masculino;42;FISICA;VICTIMA Y DENUNCIANTE
Masculino;59;FISICA;VICTIMA Y DENUNCIANTE
Femenino;30;FISICA;VICTIMA Y DENUNCIANTE
Femenino;46;FISICA;VICTIMA Y DENUNCIANTE
Masculino;29;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA
Masculino;51;FISICA;OFENDIDO Y DENUNCIANTE
Masculino;51;FISICA;VICTIMA Y DENUNCIANTE
Femenino;33;FISICA;VICTIMA Y DENUNCIANTE
Masculino;26;FISICA;OFENDIDO
Femenino;19;FISICA;VICTIMA Y DENUNCIANTE
Masculino;49;FISICA;VICTIMA Y DENUNCIANTE
Masculino;59;FISICA;VICTIMA Y DENUNCIANTE
Femenino;32;FISICA;OFENDIDO
Masculino;37;FISICA;VICTIMA Y DENUNCIANTE
Femenino;37;FISICA;VICTIMA Y DENUNCIANTE
Masculino;27;FISICA;VICTIMA Y DENUNCIANTE
Masculino;22;FISICA;VICTIMA Y DENUNCIANTE
Masculino;35;FISICA;VICTIMA Y DENUNCIANTE
Masculino;55;FISICA;VICTIMA Y DENUNCIANTE
Femenino;34;FISICA;VICTIMA Y DENUNCIANTE
Masculino;23;FISICA;VICTIMA Y DENUNCIANTE
Femenino;19;FISICA;VICTIMA
Masculino;3;FISICA;VICTIMA
Masculino;33;FISICA;VICTIMA Y DENUNCIANTE
Femenino;54;FISICA;VICTIMA Y DENUNCIANTE
Masculino;24;FISICA;VICTIMA Y DENUNCIANTE
Femenino;66;FISICA;VICTIMA Y DENUNCIANTE
Masculino;26;FISICA;VICTIMA Y DENUNCIANTE
Femenino;43;FISICA;VICTIMA Y DENUNCIANTE
Masculino;12;FISICA;VICTIMA
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;27;FISICA;VICTIMA Y DENUNCIANTE
Femenino;21;FISICA;VICTIMA Y DENUNCIANTE
Femenino;36;FISICA;VICTIMA Y DENUNCIANTE
Masculino;33;FISICA;OFENDIDO
Femenino;51;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;36;FISICA;VICTIMA Y DENUNCIANTE
Femenino;19;FISICA;VICTIMA
Femenino;53;FISICA;VICTIMA Y DENUNCIANTE
Masculino;29;FISICA;OFENDIDO Y DENUNCIANTE
Masculino;22;FISICA;VICTIMA Y DENUNCIANTE
Masculino;16;FISICA;VICTIMA
Femenino;25;FISICA;VICTIMA Y DENUNCIANTE
Femenino;27;FISICA;VICTIMA Y DENUNCIANTE
Femenino;27;FISICA;VICTIMA
Masculino;45;FISICA;VICTIMA Y DENUNCIANTE
Masculino;36;FISICA;VICTIMA Y DENUNCIANTE
Masculino;35;FISICA;VICTIMA Y DENUNCIANTE
Masculino;40;FISICA;VICTIMA Y DENUNCIANTE
Masculino;26;FISICA;VICTIMA Y DENUNCIANTE
Masculino;31;FISICA;CADAVER
Masculino;41;FISICA;VICTIMA Y DENUNCIANTE
Masculino;23;FISICA;VICTIMA
Femenino;50;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;OFENDIDO
Femenino;73;FISICA;VICTIMA Y DENUNCIANTE
Masculino;54;FISICA;VICTIMA Y DENUNCIANTE
Masculino;31;FISICA;VICTIMA Y DENUNCIANTE
Masculino;51;FISICA;VICTIMA Y DENUNCIANTE
Masculino;62;FISICA;VICTIMA Y DENUNCIANTE
Femenino;62;FISICA;VICTIMA Y DENUNCIANTE
Masculino;28;FISICA;OFENDIDO
Masculino;35;FISICA;VICTIMA Y DENUNCIANTE
Masculino;36;FISICA;VICTIMA Y DENUNCIANTE
Masculino;31;FISICA;OFENDIDO
Femenino;18;FISICA;VICTIMA Y DENUNCIANTE
Masculino;23;FISICA;VICTIMA Y DENUNCIANTE
Femenino;36;FISICA;VICTIMA Y DENUNCIANTE
Femenino;25;FISICA;VICTIMA Y DENUNCIANTE
Masculino;42;FISICA;VICTIMA Y DENUNCIANTE
Masculino;48;FISICA;VICTIMA Y DENUNCIANTE
Femenino;34;FISICA;VICTIMA Y DENUNCIANTE
Femenino;46;FISICA;OFENDIDO
Masculino;30;FISICA;VICTIMA Y DENUNCIANTE
Masculino;31;FISICA;VICTIMA Y DENUNCIANTE
Masculino;39;FISICA;VICTIMA Y DENUNCIANTE
Femenino;45;FISICA;VICTIMA Y DENUNCIANTE
Femenino;42;FISICA;VICTIMA Y DENUNCIANTE
Masculino;25;FISICA;VICTIMA Y DENUNCIANTE
Masculino;18;FISICA;VICTIMA Y DENUNCIANTE
Masculino;33;FISICA;VICTIMA Y DENUNCIANTE
Masculino;39;FISICA;VICTIMA Y DENUNCIANTE
Masculino;36;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;CADAVER
Masculino;58;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;45;FISICA;OFENDIDO
Masculino;27;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;27;FISICA;VICTIMA Y DENUNCIANTE
Masculino;42;FISICA;VICTIMA Y DENUNCIANTE
Femenino;50;FISICA;VICTIMA Y DENUNCIANTE
Masculino;52;FISICA;VICTIMA Y DENUNCIANTE
Masculino;68;FISICA;VICTIMA Y DENUNCIANTE
Femenino;35;FISICA;VICTIMA Y DENUNCIANTE
Masculino;61;FISICA;VICTIMA Y DENUNCIANTE
Femenino;52;FISICA;OFENDIDO
Masculino;28;FISICA;VICTIMA Y DENUNCIANTE
Masculino;25;FISICA;VICTIMA Y DENUNCIANTE
Femenino;26;FISICA;VICTIMA Y DENUNCIANTE
Femenino;52;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA
Masculino;40;FISICA;VICTIMA Y DENUNCIANTE
Femenino;29;FISICA;VICTIMA Y DENUNCIANTE
Masculino;32;FISICA;VICTIMA
Femenino;20;FISICA;VICTIMA
NA;0;MORAL;VICTIMA
NA;0;MORAL;OFENDIDO
NA;0;MORAL;OFENDIDO
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;32;FISICA;VICTIMA Y DENUNCIANTE
Femenino;51;FISICA;VICTIMA Y DENUNCIANTE
Masculino;27;FISICA;VICTIMA Y DENUNCIANTE
Femenino;21;FISICA;VICTIMA Y DENUNCIANTE
Femenino;24;FISICA;VICTIMA
Femenino;36;FISICA;VICTIMA Y DENUNCIANTE
Masculino;66;FISICA;VICTIMA Y DENUNCIANTE
Femenino;43;FISICA;VICTIMA Y DENUNCIANTE
Femenino;44;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;25;FISICA;VICTIMA Y DENUNCIANTE
Masculino;48;FISICA;VICTIMA Y DENUNCIANTE
Femenino;28;FISICA;VICTIMA Y DENUNCIANTE
Femenino;23;FISICA;VICTIMA Y DENUNCIANTE
Femenino;6;FISICA;VICTIMA
Femenino;21;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;24;FISICA;VICTIMA Y DENUNCIANTE
Masculino;58;FISICA;VICTIMA Y DENUNCIANTE
Femenino;24;FISICA;LESIONADO
NA;0;NA;OFENDIDO
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;22;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Femenino;14;FISICA;VICTIMA
Masculino;52;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Masculino;64;FISICA;CADAVER
Masculino;23;FISICA;VICTIMA
NA;0;MORAL;VICTIMA
NA;0;MORAL;VICTIMA
Femenino;0;FISICA;CADAVER
Femenino;37;FISICA;VICTIMA Y DENUNCIANTE
Masculino;72;FISICA;VICTIMA
Masculino;22;FISICA;VICTIMA Y DENUNCIANTE
Femenino;55;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Femenino;0;FISICA;VICTIMA
Masculino;48;FISICA;VICTIMA Y DENUNCIANTE
Femenino;47;FISICA;VICTIMA Y DENUNCIANTE
Masculino;29;FISICA;OFENDIDO
Masculino;30;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA
NA;0;MORAL;OFENDIDO
NA;0;MORAL;OFENDIDO
Femenino;31;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA
Masculino;53;FISICA;VICTIMA Y DENUNCIANTE
Masculino;57;FISICA;VICTIMA Y DENUNCIANTE
Femenino;49;FISICA;VICTIMA Y DENUNCIANTE
Masculino;40;FISICA;VICTIMA Y DENUNCIANTE
Femenino;34;FISICA;OFENDIDO Y DENUNCIANTE
Femenino;42;FISICA;VICTIMA Y DENUNCIANTE
Masculino;23;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
NA;0;MORAL;VICTIMA
Femenino;18;FISICA;VICTIMA
Femenino;14;FISICA;OFENDIDO Y DENUNCIANTE
Masculino;53;FISICA;VICTIMA Y DENUNCIANTE
Masculino;55;FISICA;VICTIMA Y DENUNCIANTE
Femenino;40;FISICA;VICTIMA Y DENUNCIANTE
Masculino;4;FISICA;CADAVER
NA;0;MORAL;AGRAVIADO
Femenino;44;FISICA;CADAVER
Masculino;0;FISICA;LESIONADO
Masculino;0;FISICA;OFENDIDO
NA;0;MORAL;VICTIMA
Masculino;31;FISICA;OFENDIDO Y DENUNCIANTE
Masculino;41;FISICA;VICTIMA Y DENUNCIANTE
Masculino;25;FISICA;VICTIMA Y DENUNCIANTE
Masculino;66;FISICA;VICTIMA Y DENUNCIANTE
Masculino;66;FISICA;VICTIMA
NA;0;NA;VICTIMA
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;34;FISICA;OFENDIDO
Masculino;24;FISICA;OFENDIDO
Masculino;51;FISICA;VICTIMA Y DENUNCIANTE
Masculino;16;FISICA;VICTIMA
Femenino;38;FISICA;OFENDIDO Y DENUNCIANTE
Femenino;26;FISICA;VICTIMA
NA;0;MORAL;OFENDIDO
Femenino;41;FISICA;VICTIMA Y DENUNCIANTE
Femenino;28;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;38;FISICA;VICTIMA Y DENUNCIANTE
Femenino;64;FISICA;VICTIMA
Masculino;23;FISICA;CADAVER
Femenino;46;FISICA;VICTIMA Y DENUNCIANTE
Masculino;26;FISICA;VICTIMA Y DENUNCIANTE
Masculino;38;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;85;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;36;FISICA;VICTIMA Y DENUNCIANTE
Masculino;33;FISICA;VICTIMA Y DENUNCIANTE
Masculino;41;FISICA;VICTIMA
Masculino;44;FISICA;OFENDIDO
Masculino;34;FISICA;VICTIMA Y DENUNCIANTE
NA;0;NA;VICTIMA
Femenino;29;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;41;FISICA;OFENDIDO Y DENUNCIANTE
Masculino;24;FISICA;VICTIMA Y DENUNCIANTE
Masculino;67;FISICA;OFENDIDO
Masculino;19;FISICA;LESIONADO
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;OFENDIDO
Masculino;46;FISICA;OFENDIDO
Masculino;35;FISICA;OFENDIDO
Masculino;35;FISICA;CADAVER
Femenino;24;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;70;FISICA;CADAVER
Masculino;36;FISICA;VICTIMA Y DENUNCIANTE
Femenino;27;FISICA;VICTIMA Y DENUNCIANTE
Masculino;65;FISICA;CADAVER
NA;0;NA;VICTIMA
Masculino;16;FISICA;VICTIMA
NA;0;MORAL;AGRAVIADO
Femenino;42;FISICA;VICTIMA Y DENUNCIANTE
Masculino;44;FISICA;CADAVER
Femenino;23;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
NA;0;MORAL;OFENDIDO
Masculino;43;FISICA;VICTIMA
NA;0;MORAL;VICTIMA
Femenino;33;FISICA;VICTIMA Y DENUNCIANTE
NA;0;NA;OFENDIDO
Femenino;51;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;45;FISICA;VICTIMA Y DENUNCIANTE
Femenino;23;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;63;FISICA;VICTIMA Y DENUNCIANTE
Masculino;18;FISICA;VICTIMA Y DENUNCIANTE
Femenino;18;FISICA;VICTIMA
Masculino;40;FISICA;VICTIMA Y DENUNCIANTE
Masculino;70;FISICA;VICTIMA
Masculino;52;FISICA;VICTIMA Y DENUNCIANTE
Masculino;16;FISICA;VICTIMA
Femenino;66;FISICA;VICTIMA Y DENUNCIANTE
Masculino;37;FISICA;VICTIMA Y DENUNCIANTE
Masculino;21;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;AGRAVIADO
Femenino;67;FISICA;OFENDIDO Y DENUNCIANTE
Femenino;51;FISICA;VICTIMA Y DENUNCIANTE
Masculino;25;FISICA;VICTIMA
Masculino;36;FISICA;VICTIMA Y DENUNCIANTE
Masculino;27;FISICA;VICTIMA
NA;0;MORAL;VICTIMA
Masculino;13;FISICA;VICTIMA
Masculino;0;FISICA;OFENDIDO
Masculino;26;FISICA;VICTIMA Y DENUNCIANTE
Femenino;24;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;AGRAVIADO
NA;0;MORAL;OFENDIDO
Femenino;26;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Femenino;50;FISICA;OFENDIDO
Masculino;47;FISICA;VICTIMA Y DENUNCIANTE
Masculino;27;FISICA;VICTIMA Y DENUNCIANTE
Femenino;21;FISICA;VICTIMA Y DENUNCIANTE
Masculino;62;FISICA;VICTIMA Y DENUNCIANTE
Femenino;65;FISICA;VICTIMA Y DENUNCIANTE
Masculino;64;FISICA;VICTIMA Y DENUNCIANTE
Masculino;42;FISICA;VICTIMA Y DENUNCIANTE
Femenino;38;FISICA;OFENDIDO Y DENUNCIANTE
Masculino;65;FISICA;CADAVER
Femenino;5;FISICA;LESIONADO
Femenino;22;FISICA;CADAVER
Masculino;59;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;CADAVER
Masculino;0;FISICA;VICTIMA
Masculino;31;FISICA;CADAVER
Masculino;59;FISICA;VICTIMA
Femenino;24;FISICA;OFENDIDO Y DENUNCIANTE
Masculino;31;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
NA;0;MORAL;VICTIMA
NA;0;MORAL;VICTIMA
Masculino;47;FISICA;VICTIMA
Masculino;33;FISICA;VICTIMA
NA;0;MORAL;VICTIMA
Femenino;36;FISICA;VICTIMA Y DENUNCIANTE
Masculino;24;FISICA;VICTIMA Y DENUNCIANTE
Femenino;21;FISICA;VICTIMA Y DENUNCIANTE
Masculino;55;FISICA;OFENDIDO
Femenino;54;FISICA;VICTIMA Y DENUNCIANTE
Femenino;42;FISICA;VICTIMA Y DENUNCIANTE
Femenino;33;FISICA;VICTIMA
Masculino;44;FISICA;OFENDIDO
Femenino;56;FISICA;OFENDIDO
Masculino;35;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Masculino;19;FISICA;VICTIMA
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;OFENDIDO
NA;0;MORAL;VICTIMA
NA;0;MORAL;VICTIMA
Masculino;60;FISICA;CADAVER
Masculino;52;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;VICTIMA
Masculino;30;FISICA;OFENDIDO
Femenino;59;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Femenino;54;FISICA;VICTIMA Y DENUNCIANTE
Femenino;60;FISICA;VICTIMA Y DENUNCIANTE
Femenino;44;FISICA;VICTIMA Y DENUNCIANTE
Femenino;28;FISICA;VICTIMA Y DENUNCIANTE
Femenino;44;FISICA;VICTIMA Y DENUNCIANTE
Femenino;33;FISICA;VICTIMA Y DENUNCIANTE
Femenino;43;FISICA;VICTIMA Y DENUNCIANTE
Femenino;25;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;21;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;25;FISICA;VICTIMA Y DENUNCIANTE
Femenino;20;FISICA;VICTIMA Y DENUNCIANTE
Femenino;17;FISICA;VICTIMA
Femenino;22;FISICA;VICTIMA Y DENUNCIANTE
Femenino;45;FISICA;VICTIMA Y DENUNCIANTE
Femenino;31;FISICA;VICTIMA Y DENUNCIANTE
Femenino;43;FISICA;VICTIMA Y DENUNCIANTE
Femenino;24;FISICA;VICTIMA Y DENUNCIANTE
Femenino;27;FISICA;VICTIMA Y DENUNCIANTE
Femenino;43;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA
Femenino;36;FISICA;VICTIMA Y DENUNCIANTE
Masculino;7;FISICA;VICTIMA
Masculino;22;FISICA;OFENDIDO Y DENUNCIANTE
Femenino;20;FISICA;VICTIMA Y DENUNCIANTE
Masculino;75;FISICA;VICTIMA Y DENUNCIANTE
Femenino;23;FISICA;VICTIMA Y DENUNCIANTE
Masculino;37;FISICA;OFENDIDO Y DENUNCIANTE
Masculino;51;FISICA;VICTIMA Y DENUNCIANTE
Femenino;36;FISICA;VICTIMA Y DENUNCIANTE
Masculino;30;FISICA;VICTIMA Y DENUNCIANTE
Femenino;51;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;VICTIMA
Femenino;25;FISICA;VICTIMA Y DENUNCIANTE
Masculino;17;FISICA;VICTIMA
